   1.6061821451320644E-006   1587.6157058079687     
   4.8185464353961934E-006   4607.1985188152821     
   8.0309107256603226E-006   7004.1869373880972     
   1.1243275015924451E-005   9494.5645151260869     
   1.4455639306188579E-005   13665.946957837223     
   1.7668003596452709E-005   13977.244155054470     
   2.0880367886716838E-005   18926.869590808725     
   2.4092732176980966E-005   20327.706978286347     
   2.7305096467245095E-005   22444.527919363634     
   3.0517460757509223E-005   28016.747749552393     
   3.3729825047773355E-005   29417.585137030012     
   3.6942189338037483E-005   29915.660652577608     
   4.0154553628301611E-005   32748.465147254574     
   4.3366917918565740E-005   40873.321994624755     
   4.6579282208829868E-005   61138.769533467668     
   4.9791646499093997E-005   65185.633097291902     
   5.3004010789358125E-005   68174.086190577480     
   5.6216375079622253E-005   98401.044040372348     
   5.9428739369886382E-005   104315.69078750005     
   6.2641103660150517E-005   110261.46725434951     
   6.5853467950414645E-005   113156.53118846995     
   6.9065832240678774E-005   94572.088514600182     
   7.2278196530942902E-005   88532.922888585541     
   7.5490560821207030E-005   89809.241397176273     
   7.8702925111471159E-005   93544.807763783261     
   8.1915289401735287E-005   112004.73155876611     
   8.5127653691999416E-005   119911.68036808423     
   8.8340017982263544E-005   129499.63404237549     
   9.1552382272527672E-005   124300.97084884746     
   9.4764746562791801E-005   132581.47629482625     
   9.7977110853055929E-005   126511.18094908990     
   1.0118947514332006E-004   135102.98359228598     
   1.0440183943358419E-004   159041.73805829239     
   1.0761420372384831E-004   182855.97364541196     
   1.1082656801411244E-004   157142.82515526717     
   1.1403893230437657E-004   193222.17031274631     
   1.1725129659464070E-004   184692.62710899371     
   1.2046366088490483E-004   182980.49252429884     
   1.2367602517516897E-004   171057.80987087821     
   1.2688838946543310E-004   185439.74038231510     
   1.3010075375569723E-004   193875.89442690252     
   1.3331311804596135E-004   197642.59051323123     
   1.3652548233622548E-004   201876.23239538583     
   1.3973784662648961E-004   237644.28035564773     
   1.4295021091675374E-004   205674.05820143627     
   1.4616257520701787E-004   211962.26158522468     
   1.4937493949728200E-004   203152.55090397657     
   1.5258730378754612E-004   200786.69220512544     
   1.5579966807781025E-004   188614.97179393104     
   1.5901203236807438E-004   198950.03874154369     
   1.6222439665833851E-004   263855.50436134008     
   1.6543676094860264E-004   250033.90880489425     
   1.6864912523886677E-004   229021.34799272992     
   1.7186148952913090E-004   249473.57384990319     
   1.7507385381939502E-004   250065.03852461593     
   1.7828621810965915E-004   186809.44805007102     
   1.8149858239992328E-004   164551.69844903771     
   1.8471094669018741E-004   180147.68802962187     
   1.8792331098045154E-004   197362.42303573573     
   1.9113567527071567E-004   202841.25370675931     
   1.9434803956097979E-004   197735.97967239641     
   1.9756040385124392E-004   241130.80896448091     
   2.0077276814150805E-004   243465.53794361025     
   2.0398513243177218E-004   240726.12260809849     
   2.0719749672203631E-004   256041.94471118713     
   2.1040986101230044E-004   231947.54164657206     
   2.1362222530256456E-004   287700.86966818129     
   2.1683458959282869E-004   316620.37928966375     
