# N (MA)   C (MA)   H (MA)   Pb   I   N (HA)   C (HA)   H (HA)
1.165443787692632405e-01 1.277179274552189547e-01 1.484622160813531822e-01 1.041557441949472612e-01 1.128172512368587482e-01 1.391759352096340885e-01 1.173106305431805829e-01 1.338159165095438030e-01
1.181947923712718396e-01 1.298341932628151174e-01 1.494618425844104481e-01 9.763452361971475257e-02 1.110281355588348950e-01 1.424530944687181500e-01 1.174147607288627687e-01 1.339786574053722368e-01
1.146995443788214192e-01 1.285779246089411576e-01 1.473603941856272970e-01 9.049181889956672831e-02 1.089935297380737467e-01 1.483692858145612692e-01 1.224690878871223937e-01 1.390384144872860439e-01
1.096408667722944125e-01 1.262726230289060170e-01 1.471616155200100862e-01 9.312989710939865995e-02 1.087180063102968081e-01 1.495001808656475917e-01 1.246045256556311681e-01 1.409722847378152844e-01
1.166893972243546324e-01 1.328850461843911201e-01 1.524825133110888631e-01 9.705913918772013371e-02 1.108050654001383195e-01 1.404152409120513478e-01 1.165517604794729933e-01 1.331118373007826594e-01
1.172121691368108176e-01 1.356413300296062108e-01 1.527549396089030453e-01 9.846736291911335759e-02 1.121775963350066657e-01 1.374701024637559887e-01 1.149070967983283620e-01 1.313694027084755522e-01
1.135955462429789758e-01 1.370731792318113929e-01 1.548891265563270558e-01 9.288899908328937527e-02 1.092156681395946988e-01 1.374942531397337908e-01 1.192682532689455649e-01 1.355749743373191318e-01
1.088519617760074776e-01 1.353741934090486321e-01 1.559178903604304667e-01 9.122904569355058668e-02 1.083762771490079796e-01 1.371636586357843357e-01 1.234282435419397222e-01 1.396587294342309382e-01
1.073027082162610196e-01 1.401693354817971915e-01 1.579601138080588829e-01 9.007366384839642082e-02 1.089878113276569332e-01 1.324482882193104005e-01 1.234201016449196497e-01 1.396379774535994045e-01
1.090249065875858736e-01 1.422827021198228570e-01 1.596584760285798543e-01 9.111424463038668431e-02 1.096252840733692863e-01 1.294151603212905788e-01 1.206580227985277615e-01 1.382212034404370071e-01
1.098603698494485803e-01 1.434545294716312036e-01 1.600459160000684555e-01 9.113405381982905840e-02 1.102459341322065550e-01 1.278188339304333065e-01 1.196930166612963919e-01 1.377473461350864070e-01
1.096161451287015060e-01 1.462604731388096047e-01 1.625176822897398399e-01 9.279520828349942241e-02 1.115951425976129813e-01 1.227784802665690539e-01 1.178999445956477599e-01 1.365369236994199431e-01
1.105238900851986811e-01 1.461535928323980660e-01 1.666199208154939271e-01 8.818100356541418161e-02 1.084554634311529486e-01 1.236416366517216620e-01 1.179475991343438279e-01 1.384768934842766364e-01
1.112218481193971570e-01 1.468517512384821533e-01 1.666559699890408364e-01 8.132502459542584328e-02 1.066554448177633313e-01 1.237868388815458465e-01 1.214695669768061786e-01 1.420335553815386676e-01
1.103633043859596208e-01 1.458616586698923967e-01 1.659630427257156038e-01 8.025750677153288548e-02 1.068139159420569279e-01 1.249611709114802766e-01 1.233553064455525788e-01 1.424240941478098210e-01
1.084030718000664334e-01 1.400768461681826116e-01 1.673963868429696467e-01 8.159585910229595618e-02 1.099738195616992015e-01 1.288529968683099214e-01 1.226677505922899175e-01 1.410332690641862841e-01
1.119059524747134660e-01 1.396381740397995841e-01 1.652734979662077164e-01 8.477123551489712527e-02 1.153982153441517611e-01 1.291294997445691095e-01 1.168774805992316423e-01 1.370059443164295121e-01
1.132172108914518971e-01 1.378058094172915360e-01 1.655081489901426284e-01 8.039082844615513812e-02 1.171877302590406400e-01 1.310852781986192039e-01 1.169191765620325035e-01 1.378858172352664668e-01
1.140869110841804257e-01 1.364657351720398593e-01 1.671930133765321957e-01 8.033562444490004173e-02 1.172947408279582243e-01 1.314403822909669117e-01 1.162952246267946743e-01 1.368883681766278060e-01
1.148093304490394873e-01 1.331786545502918195e-01 1.668359990207629873e-01 8.003905345367633151e-02 1.177308290184260892e-01 1.351653909198744785e-01 1.154877765130039730e-01 1.367529660749248199e-01
1.167695941395752030e-01 1.326788263391382727e-01 1.598693182726037554e-01 7.999538299933126040e-02 1.197282432395462282e-01 1.373426478238546633e-01 1.149058153636307034e-01 1.387101718223199553e-01
1.196393047945648047e-01 1.332818313998071491e-01 1.613957479606665801e-01 8.375576564872190544e-02 1.199499876536718052e-01 1.319885520403268342e-01 1.138959468921705298e-01 1.360928636100703915e-01
1.213528898533891842e-01 1.340051165657799304e-01 1.614724827253400941e-01 8.095367601644271049e-02 1.191042389312721300e-01 1.311940610102163840e-01 1.157460410523583616e-01 1.361714938452010804e-01
1.216173555638857401e-01 1.341079763361665567e-01 1.560972624529740893e-01 8.158269065494540284e-02 1.215925831442803140e-01 1.311510436124870005e-01 1.159916401255798452e-01 1.378594481096810098e-01
1.156620411466302706e-01 1.310014192571168634e-01 1.510549352027900361e-01 8.420517125147695958e-02 1.249687778360575041e-01 1.320682100118989732e-01 1.199491676946381064e-01 1.410902775993911895e-01
1.084770230054024898e-01 1.344366443545569889e-01 1.520182997482522058e-01 8.646060126386431732e-02 1.255429227516303425e-01 1.301802561500909061e-01 1.205797988054627679e-01 1.423044539207399817e-01
1.086916869653694606e-01 1.432517581900434600e-01 1.573047054182634685e-01 8.319496454030596289e-02 1.264028411742214586e-01 1.255800348817749101e-01 1.169015746814885959e-01 1.386724341485327805e-01
1.026818799787009295e-01 1.435915138816346859e-01 1.535677740719634532e-01 7.896739816163916847e-02 1.253593659204306765e-01 1.309541630918981125e-01 1.219489246432279295e-01 1.429289802505050444e-01
1.016954834134274344e-01 1.506598970881268817e-01 1.506307316078194514e-01 7.856951244082671648e-02 1.223697231667236346e-01 1.287592660972641523e-01 1.237099952109946416e-01 1.436053909748170876e-01
1.015967701641265625e-01 1.540237504282252201e-01 1.547632788619711652e-01 7.588735866017620735e-02 1.167177824452283047e-01 1.188022094426952890e-01 1.285536479797276255e-01 1.496552020178495979e-01
1.061605221390596737e-01 1.526692945721087602e-01 1.573315806555529439e-01 7.611744434568905315e-02 1.163321326698417146e-01 1.150867016146470551e-01 1.271637581225315561e-01 1.491385658805691183e-01
1.091631701628770351e-01 1.526791054655877444e-01 1.569230865088633575e-01 7.436590689929814535e-02 1.194749289375137830e-01 1.122566898196013241e-01 1.257240587837535339e-01 1.494130534225052709e-01
1.064971229645321898e-01 1.426820480214245068e-01 1.533990024859751555e-01 6.901788052807397711e-02 1.256578194970280338e-01 1.135825208450330498e-01 1.325923356695775657e-01 1.565712699883554937e-01
1.146526184767142631e-01 1.470519385512613075e-01 1.593426081551837792e-01 7.062453924315685583e-02 1.291348147567317750e-01 1.103683750703315231e-01 1.235580803654163368e-01 1.452670253812041179e-01
1.091612179983147968e-01 1.444701354754656941e-01 1.608420585093707778e-01 7.429667676487541894e-02 1.259700929156344074e-01 1.064495720970382864e-01 1.289852667957346322e-01 1.498249794435659032e-01
1.037588117855351433e-01 1.372567717176438051e-01 1.601028038895848937e-01 7.650736254935061598e-02 1.226973345501714691e-01 1.061220089785776810e-01 1.353075578908281562e-01 1.582473486383081385e-01
9.492239472753306873e-02 1.295584209363619677e-01 1.536865907901256434e-01 7.873391435385207471e-02 1.232116520507010454e-01 9.891107100934627694e-02 1.470871251509281719e-01 1.738888309811516264e-01
9.225310168906589170e-02 1.312613309994549171e-01 1.566099058974034786e-01 7.891572543389913097e-02 1.216114582713489073e-01 9.909889755250485266e-02 1.456989600779626526e-01 1.745506200783601414e-01
9.884264360668262861e-02 1.297763684239008064e-01 1.613588730233531943e-01 7.424776075063387049e-02 1.246775778142629326e-01 1.000575120751498320e-01 1.413498838995560503e-01 1.696893804064606159e-01
1.027443705903240828e-01 1.258941500502357702e-01 1.636396852408855129e-01 7.432257770753397663e-02 1.275744978414187214e-01 9.958926769066675511e-02 1.393357952716205161e-01 1.668996556073147064e-01
1.120197543979226107e-01 1.268778964207784854e-01 1.692528265948586297e-01 7.209793310373298347e-02 1.368378343599777613e-01 1.009994743390824901e-01 1.276010708943082772e-01 1.543132098893386650e-01
9.768496578117670526e-02 1.197992290464724580e-01 1.597787262069739200e-01 7.393279348201932388e-02 1.438310884774864074e-01 1.049351568900852572e-01 1.362071818130483059e-01 1.638308583027376086e-01
9.381174071676041948e-02 1.227077599025305638e-01 1.537095099686879573e-01 7.574973358513305277e-02 1.425966000638858588e-01 1.045360639302240630e-01 1.386247604968580960e-01 1.682638313359199334e-01
9.366506981145385213e-02 1.297968289841969214e-01 1.568590317593557548e-01 7.630451383772773877e-02 1.381309942601372520e-01 1.020360935825609661e-01 1.373241283405381707e-01 1.658833394240294690e-01
9.008545540150661446e-02 1.336775665180843509e-01 1.541582753562629748e-01 8.069917735984649676e-02 1.358135108834219174e-01 1.012362209609399266e-01 1.379016915862069370e-01 1.664281019337306988e-01
8.591628893558138358e-02 1.366769033750377116e-01 1.550018206252612718e-01 8.725984621385556028e-02 1.308981319726302550e-01 9.984422655525346246e-02 1.380674936195197544e-01 1.663352887028605731e-01
8.623743303109075720e-02 1.321086255892568173e-01 1.526007425415650820e-01 8.730692529577221972e-02 1.330034139530572590e-01 1.024527763959009602e-01 1.380023386655893636e-01 1.682877445277675688e-01
8.673425566995369984e-02 1.222969016227479777e-01 1.499875103582538616e-01 8.787279058056959857e-02 1.393040430430037835e-01 1.027271423950730234e-01 1.402826954687083905e-01 1.707946608616897621e-01
8.718068475089214842e-02 1.138875844747064964e-01 1.482511252469239649e-01 9.018230073738063568e-02 1.413670519707573570e-01 1.028050920348986819e-01 1.425157455023434716e-01 1.738104152820971193e-01
9.509181015860262987e-02 1.108407864278066340e-01 1.514850096398471790e-01 9.260811026383154732e-02 1.427351394632140336e-01 9.986191244240331943e-02 1.382344397358775401e-01 1.691427918684172416e-01
9.593445660618295234e-02 1.137518396757796202e-01 1.549752652679943499e-01 9.395564780929308024e-02 1.429688727291111849e-01 9.813523989111512524e-02 1.327658005225622884e-01 1.675128774979614266e-01
9.875431140397293583e-02 1.228631660754636729e-01 1.582900186793838593e-01 8.933652275673077681e-02 1.323976346123564296e-01 9.351440459691018336e-02 1.344785038431684232e-01 1.703654380320135664e-01
9.096981444346716184e-02 1.213221393961847749e-01 1.520108798653527771e-01 8.933648149321771204e-02 1.261150086250881208e-01 9.685936035721874615e-02 1.438169706406436099e-01 1.795693451788271944e-01
8.667971938358108586e-02 1.161483866718104885e-01 1.500485721059087452e-01 8.565723948273665234e-02 1.253933631712339791e-01 1.007985853796904419e-01 1.489625403269043413e-01 1.863115934781341965e-01
7.980197313425758943e-02 1.145625598709555243e-01 1.437395423819093909e-01 8.481006777560431975e-02 1.194924026459097954e-01 9.776831967044179172e-02 1.585545549407837151e-01 2.012705795801378317e-01
7.490245783641660826e-02 1.119783515701560789e-01 1.421573983563240995e-01 7.798655853610519939e-02 1.129776075167241156e-01 9.602757942791043111e-02 1.687365933718277811e-01 2.152334533845356723e-01
8.051174595019473801e-02 1.277950487742028907e-01 1.521289437242109854e-01 7.764299466834154173e-02 1.163784421376121286e-01 9.038447961588529089e-02 1.551896384919806970e-01 1.999687066375716304e-01
7.100307900117922011e-02 1.093357170538016426e-01 1.419358105508624068e-01 8.181961444924408522e-02 1.191887214959743285e-01 9.590141428631479559e-02 1.641426476347246366e-01 2.166729955278988151e-01
7.793916816943943782e-02 1.021822767380900776e-01 1.417904466670312502e-01 8.467401330757898248e-02 1.185691325091830645e-01 9.575359407677387635e-02 1.638669156645677361e-01 2.152244528673356028e-01
6.912572296546717898e-02 9.747279418440082943e-02 1.449131851308216312e-01 7.651759973321918540e-02 1.087148400426276168e-01 8.964452524643064246e-02 1.798141379056573119e-01 2.337971947913755622e-01
6.880562231051572109e-02 1.022275609754296766e-01 1.513564639943204282e-01 6.739524883075852235e-02 1.101361602807193474e-01 8.903637687594390115e-02 1.781976528986701780e-01 2.328449138336422253e-01
7.139575662729114036e-02 1.163069076555965364e-01 1.573295423604276766e-01 6.399454581006817910e-02 1.122147578879047064e-01 8.906098794847343292e-02 1.696930522645887229e-01 2.200044494456497024e-01
6.793861610666045159e-02 1.211974742296230145e-01 1.618121069334539641e-01 6.237533805010876675e-02 1.090725489599731618e-01 8.421269921853125062e-02 1.702669737176449316e-01 2.231242427840045006e-01
6.016476900079753554e-02 1.210545491164965737e-01 1.627833461027032025e-01 6.816214785729431125e-02 1.064383390035154447e-01 8.518791600297997979e-02 1.742103144206182397e-01 2.219986184955947128e-01
4.904195745475682655e-02 1.173589720353622468e-01 1.668697623492952087e-01 6.453070079434003459e-02 9.398725130930815630e-02 7.942573679783465623e-02 1.926608479418816799e-01 2.361247713172212603e-01
4.415432302983361701e-02 1.220067714271629716e-01 1.741786908161252756e-01 6.023923207983577360e-02 8.058101109476241419e-02 7.204609397773414914e-02 2.049750822521976545e-01 2.418187953223482067e-01
3.938150284197535628e-02 1.090125170764628670e-01 1.706212650919346763e-01 5.181195279462914860e-02 7.461919252238009836e-02 7.023937259816528944e-02 2.210220254799200035e-01 2.632921715945326646e-01
3.916099295857360107e-02 8.572949467793165856e-02 1.580946248265893694e-01 5.224896449510458424e-02 7.778507324762910791e-02 6.889316179490534431e-02 2.341999904554680212e-01 2.838876975437982786e-01
3.997841847790893632e-02 9.643811129330094600e-02 1.603951351321169227e-01 5.254638969387700337e-02 7.832035532644210374e-02 6.691487045347166429e-02 2.259866691119886417e-01 2.794200505108938581e-01
3.946134162926031447e-02 1.184997273893221709e-01 1.732040463054680401e-01 4.896565990595851819e-02 7.627788760381609690e-02 6.470372575533157866e-02 2.094936526735904914e-01 2.693939587372527478e-01
3.992996755193422426e-02 1.284964287804916949e-01 1.808519886342306315e-01 5.002331801652253052e-02 8.151893487483860556e-02 7.375027891054052043e-02 1.918480956938888038e-01 2.535809875375529265e-01
3.881912669274792393e-02 1.385525821925948087e-01 1.852572567007889359e-01 4.812615160753639515e-02 8.362036071378879665e-02 8.547890978343680723e-02 1.848872641831894870e-01 2.352583481259168108e-01
4.286522976929531964e-02 1.571502923488725667e-01 1.922034896303221885e-01 4.790690276142379328e-02 8.127806145105395674e-02 7.611213177419159925e-02 1.766865840141320643e-01 2.257973082507084561e-01
4.962402782459675310e-02 1.547299773732192796e-01 1.885945876403343768e-01 4.894203284926318398e-02 8.607263715799502724e-02 8.093434484970699061e-02 1.673476212935043617e-01 2.237547710113799992e-01
4.392232245980750432e-02 1.631669966040586450e-01 1.860041254437826697e-01 5.023374202001890110e-02 8.144923728414196762e-02 8.041179466363335138e-02 1.714944711156702883e-01 2.233173104088866101e-01
4.634914524567725763e-02 2.014503267678966758e-01 2.018680254526054596e-01 5.246718492387383859e-02 7.955277397196081068e-02 7.327997370200504956e-02 1.510453779897390214e-01 1.939871919462419214e-01
5.036793045543454944e-02 2.123042335126074376e-01 2.126715661465485574e-01 5.380041652495370225e-02 7.899401551169130120e-02 7.059461373175600352e-02 1.369707158778440126e-01 1.842965082391645193e-01
4.969817545306476347e-02 2.103498919590895411e-01 2.092329386364008281e-01 5.392370181642839461e-02 8.429790648051196933e-02 7.630300198567580017e-02 1.357549458046981017e-01 1.804394378641306362e-01
4.981340675403096024e-02 2.128639800815474159e-01 2.127457275460879760e-01 5.833452537864985271e-02 8.521865934204346515e-02 7.764877479233453506e-02 1.322513468693188032e-01 1.711235792359869501e-01
5.257637488340905635e-02 2.193588900179802015e-01 2.191951236315053120e-01 6.466278570158659478e-02 8.185831256306744241e-02 7.625657261179731583e-02 1.265559115093437270e-01 1.595360290813103710e-01
5.310197430628652016e-02 2.182012426543451789e-01 2.105418455921875542e-01 6.700144541215259653e-02 8.058529046934941042e-02 8.238357540661898903e-02 1.283105325247708983e-01 1.598740936342888663e-01
5.052769140351155014e-02 2.040707009294605578e-01 1.985375304013998476e-01 6.794674653477388027e-02 7.859889998351478335e-02 7.860478628474217022e-02 1.398294976561829939e-01 1.818841468064141820e-01
4.572045645427965516e-02 2.068990537795709073e-01 1.976015944617760534e-01 5.990675479707130435e-02 6.864763414014089793e-02 7.841219284948802715e-02 1.496116053781461064e-01 1.932007081395269998e-01
3.851101090371490676e-02 1.753544108626265419e-01 1.746268919056554736e-01 5.930814530324984152e-02 6.914128718030226883e-02 8.798650390252706066e-02 1.729953312360426876e-01 2.220764187058812400e-01
4.142466691296715214e-02 1.865866065884990710e-01 1.780725516004872666e-01 5.842334717346577000e-02 6.473363179141469748e-02 8.105367804578211821e-02 1.671996672887447188e-01 2.225058505986391433e-01
4.668091999369056860e-02 2.293273498676609845e-01 1.977147781035986096e-01 5.558543267404772448e-02 6.006415858995782509e-02 7.386800314901992293e-02 1.435037280356383227e-01 1.932556295863861462e-01
4.901541790853806285e-02 2.302083878438629105e-01 2.042231078403837774e-01 5.502436000503835301e-02 5.909801101732643086e-02 7.840456707476471665e-02 1.415780804361078671e-01 1.824480678739779371e-01
5.149857201644680166e-02 2.302962135232308472e-01 1.997894557777187552e-01 5.785958665621419861e-02 5.818892494568916884e-02 7.513717451220480736e-02 1.403642536189913803e-01 1.868658189495039090e-01
5.383380722003124064e-02 2.446704709472965755e-01 2.049665168957945649e-01 6.059795107352789617e-02 5.595395076794835998e-02 6.711649199803709775e-02 1.316803295144676755e-01 1.811804815828965132e-01
5.375456020057567397e-02 2.249649578191837140e-01 1.905219575177412306e-01 6.439444986958799133e-02 5.846670039331941515e-02 6.868389369438909764e-02 1.426552331326063905e-01 1.965582473725964174e-01
5.202079924744201084e-02 2.104713816416639294e-01 1.876194416101306106e-01 6.882832008325653894e-02 5.891584912398538376e-02 7.305023929705739549e-02 1.467259968328347430e-01 2.023679721636293949e-01
4.876947870441055571e-02 1.941869166792431767e-01 1.874842417235680625e-01 6.961074307847855969e-02 5.858646516443406088e-02 7.776692380023635109e-02 1.536687488189112383e-01 2.099264820307179813e-01
5.682003221755101141e-02 1.965612969513915176e-01 1.836994183497751010e-01 8.316800521252619427e-02 6.664561179048039685e-02 8.245840995204149759e-02 1.423453843344254233e-01 1.883018411918088442e-01
6.009010210382870892e-02 1.920675634014256394e-01 1.778018336033965197e-01 8.557002558372099610e-02 6.795460100998466924e-02 8.661768489131414783e-02 1.430752847811038730e-01 1.868229046252253278e-01
6.316674901023786037e-02 1.992769285543360691e-01 1.790398500653427871e-01 9.480003664414694831e-02 7.388203191066301800e-02 8.323495343802282675e-02 1.337337616821945574e-01 1.728656886950559468e-01
5.858163870636920456e-02 2.124693441635763791e-01 1.861058567969963440e-01 9.751168980371105466e-02 7.514633431862069446e-02 8.304168370756143114e-02 1.255123103083196356e-01 1.616311421948451454e-01
6.504296155910156696e-02 2.071940787959749841e-01 1.831369228957236139e-01 1.035361967669236188e-01 7.436851653663512085e-02 8.759382324944228748e-02 1.219326928925368175e-01 1.571948073036620319e-01
6.373490359234020020e-02 2.197856415673104524e-01 1.869153420413955380e-01 1.011950468994087110e-01 6.355482682177648890e-02 8.711614395710758074e-02 1.208254610205327789e-01 1.568726341001283331e-01
6.525544822479230345e-02 2.106002476052747929e-01 1.859112634490320271e-01 1.128565324825478583e-01 6.665114454722992354e-02 8.560443595146566276e-02 1.180693259184246308e-01 1.550516018212327318e-01
6.963403230604242600e-02 2.030691809401170000e-01 1.849237982451033824e-01 1.357698760711325836e-01 7.160231441104158989e-02 8.521249013284547258e-02 1.076689148782920408e-01 1.421193930154254215e-01
7.165977890078911727e-02 1.950714030062442594e-01 1.836661391651768782e-01 1.585596901275095061e-01 7.658435739851640611e-02 8.268901696592355355e-02 9.833432802428415664e-02 1.334352864115560811e-01
6.568127114020316792e-02 1.654932954291560565e-01 1.687235400806997854e-01 1.466534673512094600e-01 7.528542116667266693e-02 9.522864656211266210e-02 1.237176853945837901e-01 1.592166728753624527e-01
6.641359850782221907e-02 1.455642936526610198e-01 1.617860608088465268e-01 1.147344151294041048e-01 6.643950720335127513e-02 9.865351189278555311e-02 1.548333535826611485e-01 1.915752592224681805e-01
7.784598234852070642e-02 1.525740358565751686e-01 1.679689928638053720e-01 1.119082773537692643e-01 6.385257033171315433e-02 9.095359086251961211e-02 1.502693618552368160e-01 1.846271885278597813e-01
9.245234904122474895e-02 1.756239355128317303e-01 1.722353981191214189e-01 1.407175721711570460e-01 6.357041846196016810e-02 8.590698287618220297e-02 1.208656877563040327e-01 1.486276560612185826e-01
7.116935441248868621e-02 1.637233859723006280e-01 1.639624904778187453e-01 1.657242904650536031e-01 7.189521749116850602e-02 8.958897332812629233e-02 1.217832538940276932e-01 1.521530339590159708e-01
6.811408167669877334e-02 1.615216716249198714e-01 1.674085138488819180e-01 1.450665823594775306e-01 7.639094564904061468e-02 9.308868318307735035e-02 1.285006143124819977e-01 1.599089073454219301e-01
7.182037454366628493e-02 1.706831954734852053e-01 1.739689071485603089e-01 1.270827220507099731e-01 7.597008183302339512e-02 9.454734994207716903e-02 1.278451277025897670e-01 1.580822413058878273e-01
8.515440212337226089e-02 1.802667597785908293e-01 1.842844208884630575e-01 9.148550373336966635e-02 7.449598548354433025e-02 9.785061340053437251e-02 1.292321755605266020e-01 1.572301390315988812e-01
9.277797964168217615e-02 2.018710107291285250e-01 1.996878068473551537e-01 6.876334566143366134e-02 6.725090794306870512e-02 9.093495674784182747e-02 1.265191372344184051e-01 1.521948551950715045e-01
9.001858140217182391e-02 1.850373156261319041e-01 1.965080743466935953e-01 5.546053098981773566e-02 6.862755038199376545e-02 9.505449042843004681e-02 1.425779250228916273e-01 1.667155318018694321e-01
9.367023692693245140e-02 1.781966212767782387e-01 1.968162745972924232e-01 5.641891303393061635e-02 6.558849280911653590e-02 9.495379932199742024e-02 1.444084980667373619e-01 1.699471639672150425e-01
9.524686035095672465e-02 1.786529935958159898e-01 2.036978674780748344e-01 4.399075707195453794e-02 5.768462244523975269e-02 9.074936003299775844e-02 1.537709092532032473e-01 1.762066297717572450e-01
1.029807006262355717e-01 1.880978036442796375e-01 2.107370340480753945e-01 3.968919078514031307e-02 5.553715296090965675e-02 8.275559977378975363e-02 1.493193744162199244e-01 1.708831437453497415e-01
1.035198452949864650e-01 1.740842282986055367e-01 2.069987061028945308e-01 4.380710675764559747e-02 5.511331872711627139e-02 8.715363063832709534e-02 1.523673836144516236e-01 1.769557805659729421e-01
9.916478565788477972e-02 1.637974829159561663e-01 2.058046250539003474e-01 4.243479168085120823e-02 5.187421521677362812e-02 9.158621077453867054e-02 1.598332502354356810e-01 1.855046384646595881e-01
9.576204817583484907e-02 1.621135275458984726e-01 2.051844453688615177e-01 4.268779437788504383e-02 5.226612524358770218e-02 9.228783059005386813e-02 1.628010436055138677e-01 1.868971850923646649e-01
9.489958027720338252e-02 2.005587176231808377e-01 2.029682428904578673e-01 3.537420121177028975e-02 4.200647077343950403e-02 8.541267867366723887e-02 1.590597698072955812e-01 1.797203387429852917e-01
1.205050592790292835e-01 2.616193203704272330e-01 2.297950822945437621e-01 2.687028405114547450e-02 3.253519450125777479e-02 6.493421667621092352e-02 1.208757566095650104e-01 1.428650862178206526e-01
1.285171511783413101e-01 2.906397319691182979e-01 2.324315287805069075e-01 2.431610372005744286e-02 3.135128448721877931e-02 5.706642786939210982e-02 1.071969737622870816e-01 1.284807982330780363e-01
1.338516291629251453e-01 3.234097819933521301e-01 2.420249661565830046e-01 2.381861407888415452e-02 3.054039166074109385e-02 4.387346080378774771e-02 8.939667309367010928e-02 1.130844830500565557e-01
1.147331363344899768e-01 2.751458779752126160e-01 2.297507649996625156e-01 2.297074578048680787e-02 3.065363763179960663e-02 5.436055083708203617e-02 1.213179541882365292e-01 1.510673322530299845e-01
9.658611230855190799e-02 2.219742943524481427e-01 1.991627566493934243e-01 2.534197606748494688e-02 3.022884546021228219e-02 6.839575432235052432e-02 1.589052880274708923e-01 1.994049728120878828e-01
7.476871899268197619e-02 1.623347380242131655e-01 1.690603965535921460e-01 2.814837353525992056e-02 3.018544462891391278e-02 8.635741760965796876e-02 1.988183517664221522e-01 2.503265588892587545e-01
7.747713858842875112e-02 1.640554087810808248e-01 1.758503035947746318e-01 3.183622883262941100e-02 3.387369888374591048e-02 9.015285688425146715e-02 1.837902072130210562e-01 2.429641572220679058e-01
8.227282521058533471e-02 1.703314497611254641e-01 1.755180141687317785e-01 3.403876600611233788e-02 3.715377614523065336e-02 9.084009598663887741e-02 1.758366555660357544e-01 2.340084171555397718e-01
6.493899667760473504e-02 1.257132852771440934e-01 1.596065886540516676e-01 3.687141379758788334e-02 4.177039326800802144e-02 1.057484989863513858e-01 2.052336983801142378e-01 2.601171249591379131e-01
5.859710221866628460e-02 9.591335945674735186e-02 1.429841025330387816e-01 4.056342153310757426e-02 3.903568329250524382e-02 1.212441671282075278e-01 2.160192253554868158e-01 2.856429384822402051e-01
