   1.6204335935137089E-006   1234.2375571610119     
   4.8613007805411272E-006   5554.0690072245534     
   8.1021679675685443E-006   9225.9257397785623     
   1.1343035154595963E-005   14008.596273777484     
   1.4583902341623380E-005   16723.918899531713     
   1.7824769528650797E-005   20889.470654950121     
   2.1065636715678217E-005   25024.166471439512     
   2.4306503902705634E-005   31627.337402250927     
   2.7547371089733051E-005   29405.709799361106     
   3.0788238276760468E-005   34373.515966934181     
   3.4029105463787886E-005   35144.914440159817     
   3.7269972650815303E-005   36410.007936249851     
   4.0510839837842726E-005   42457.771966338805     
   4.3751707024870143E-005   50850.587355033684     
   4.6992574211897560E-005   61033.047201612033     
   5.0233441398924977E-005   69734.421979597158     
   5.3474308585952394E-005   64396.344544875785     
   5.6715175772979811E-005   72696.592116783606     
   5.9956042960007228E-005   85841.222100548388     
   6.3196910147034652E-005   78651.788330085474     
   6.6437777334062069E-005   82385.356940497542     
   6.9678644521089486E-005   74733.084086099261     
   7.2919511708116903E-005   74794.795963957309     
   7.6160378895144320E-005   79577.466497956237     
   7.9401246082171737E-005   83773.874192303687     
   8.2642113269199154E-005   85748.654283761294     
   8.5882980456226571E-005   97844.182343939203     
   8.9123847643253988E-005   108859.75254160124     
   9.2364714830281405E-005   98214.453611087505     
   9.5605582017308822E-005   127527.59559366154     
   9.8846449204336240E-005   137185.50447844644     
   1.0208731639136366E-004   132248.55424980240     
   1.0532818357839109E-004   141258.48841707781     
   1.0856905076541850E-004   153693.43180547497     
   1.1180991795244592E-004   143449.26008103858     
   1.1505078513947334E-004   167887.16371282662     
   1.1829165232650076E-004   196120.34783288476     
   1.2153251951352817E-004   217935.49665570565     
   1.2477338670055559E-004   205377.12951159236     
   1.2801425388758299E-004   187418.97305489963     
   1.3125512107461042E-004   181926.61592553311     
   1.3449598826163785E-004   207969.02838163046     
   1.3773685544866526E-004   234073.15271558586     
   1.4097772263569269E-004   232869.77109735386     
   1.4421858982272009E-004   183068.28566590705     
   1.4745945700974752E-004   186277.30331452572     
   1.5070032419677493E-004   152181.49079795275     
   1.5394119138380236E-004   177730.20823118571     
   1.5718205857082976E-004   230401.29598303186     
   1.6042292575785719E-004   202013.83216832858     
   1.6366379294488459E-004   195071.24590929790     
   1.6690466013191202E-004   196182.05971074282     
   1.7014552731893943E-004   183315.13317733927     
   1.7338639450596686E-004   172299.56297967723     
   1.7662726169299426E-004   205068.57012230210     
   1.7986812888002169E-004   224168.39631936874     
   1.8310899606704912E-004   254160.36895838132     
   1.8634986325407653E-004   241046.59491354559     
   1.8959073044110396E-004   240645.46770746823     
   1.9283159762813136E-004   228796.78715872255     
   1.9607246481515879E-004   220527.39552574375     
   1.9931333200218619E-004   234412.56804380513     
   2.0255419918921362E-004   266441.03265213344     
   2.0579506637624103E-004   281221.02739913657     
   2.0903593356326846E-004   286620.81671171595     
   2.1227680075029586E-004   261102.95521741200     
   2.1551766793732329E-004   286589.96077278693     
   2.1875853512435070E-004   231974.94886841215     
   2.2199940231137813E-004   206333.66361839217     
   2.2524026949840553E-004   161746.83186595057     
   2.2848113668543296E-004   163690.75601847918     
   2.3172200387246036E-004   164739.85794206604     
   2.3496287105948780E-004   163783.32383526626     
   2.3820373824651523E-004   148972.47314933414     
   2.4144460543354263E-004   136043.83473807250     
   2.4468547262057003E-004   139623.12365383946     
   2.4792633980759746E-004   149682.15974470170     
   2.5116720699462489E-004   155699.06783586161     
   2.5440807418165232E-004   143819.53134818692     
   2.5764894136867970E-004   137278.07229523352     
   2.6088980855570713E-004   98893.284267526062     
   2.6413067574273456E-004   93462.639016017609     
   2.6737154292976199E-004   81737.382222988002     
   2.7061241011678937E-004   74825.651902886340     
   2.7385327730381680E-004   81243.687200123590     
   2.7709414449084423E-004   92968.943993153211     
   2.8033501167787166E-004   144251.51449319324     
   2.8357587886489904E-004   139160.28456990409     
   2.8681674605192647E-004   150731.26166828856     
   2.9005761323895390E-004   190905.69415387951     
   2.9329848042598133E-004   178470.75076548231     
   2.9653934761300876E-004   161901.11156059572     
   2.9978021480003614E-004   188684.06655098969     
   3.0302108198706357E-004   217812.07289998955     
   3.0626194917409100E-004   212998.54642706161     
   3.0950281636111843E-004   228920.21091443865     
   3.1274368354814580E-004   228580.79558621938     
   3.1598455073517323E-004   206981.63833590169     
   3.1922541792220066E-004   193867.86429106590     
   3.2246628510922810E-004   188622.35467313160     
   3.2570715229625547E-004   184641.93855128737     
   3.2894801948328290E-004   200008.19613794197     
   3.3218888667031033E-004   223026.72657899483     
   3.3542975385733776E-004   190782.27039816338     
   3.3867062104436519E-004   162765.07785060845     
   3.4191148823139257E-004   171559.02044538065     
   3.4515235541842000E-004   197169.44975647161     
   3.4839322260544743E-004   187634.96462740278     
   3.5163408979247486E-004   188745.77842884770     
   3.5487495697950224E-004   192170.78764996951     
   3.5811582416652967E-004   160450.88243093155     
   3.6135669135355710E-004   163845.03571312429     
   3.6459755854058453E-004   116789.72884636073     
   3.6783842572761191E-004   129101.24847904182     
   3.7107929291463934E-004   134933.02093662761     
   3.7432016010166677E-004   162795.93378953743     
   3.7756102728869420E-004   171466.45262859354     
   3.8080189447572157E-004   100837.20842005464     
   3.8404276166274901E-004   89821.638222392619     
   3.8728362884977644E-004   166652.92615566560     
   3.9052449603680387E-004   239256.95045566213     
   3.9376536322383130E-004   325005.60473942338     
   3.9700623041085867E-004   241879.70526462924     
   4.0024709759788610E-004   227840.25305192280     
   4.0348796478491353E-004   206148.52798481801     
   4.0672883197194097E-004   123053.48444895288     
   4.0996969915896834E-004   180661.52242944311     
   4.1321056634599577E-004   108582.04909124000     
   4.1645143353302320E-004   126540.20554793271     
   4.1969230072005063E-004   142554.43785209686     
   4.2293316790707801E-004   172176.13922396116     
   4.2617403509410544E-004   155174.51687406821     
   4.2941490228113287E-004   95560.842863191327     
   4.3265576946816030E-004   241324.29836390683     
   4.3589663665518768E-004   257338.53066807092     
   4.3913750384221511E-004   230617.28755553503     
   4.4237837102924254E-004   145763.45550071547     
   4.4561923821626997E-004   121510.68750250161     
   4.4886010540329740E-004   204173.74789336036     
   4.5210097259032478E-004   195595.79687109136     
   4.5534183977735221E-004   169954.51162107132     
   4.5858270696437964E-004   155452.22032442942     
   4.6182357415140707E-004   135673.56347092424     
   4.6506444133843444E-004   171559.02044538065     
   4.6830530852546187E-004   216114.99625889317     
   4.7154617571248931E-004   149682.15974470173     
   4.7478704289951674E-004   177822.77604797276     
   4.7802791008654411E-004   117190.85605243804     
   4.8126877727357154E-004   88093.705642367204     
   4.8450964446059897E-004   95190.571596043024     
   4.8775051164762640E-004   112408.18551843915     
   4.9099137883465383E-004   127280.74808222931     
   4.9423224602168127E-004   154403.11840084256     
   4.9747311320870870E-004   141567.04780636803     
   5.0071398039573602E-004   200471.03522187730     
   5.0395484758276345E-004   162086.24719416988     
   5.0719571476979088E-004   186369.87113131277     
   5.1043658195681831E-004   109754.57477054297     
   5.1367744914384574E-004   154403.11840084256     
   5.1691831633087317E-004   103645.09886259596     
   5.2015918351790060E-004   141381.91217279388     
   5.2340005070492803E-004   130644.04542549308     
   5.2664091789195535E-004   142492.72597423883     
   5.2988178507898278E-004   217565.22538855733     
   5.3312265226601022E-004   188930.91406242189     
   5.3636351945303765E-004   141104.20872243264     
   5.3960438664006508E-004   146288.00646250890     
   5.4284525382709251E-004   145084.62484427693     
   5.4608612101411994E-004   104601.63296939575     
   5.4932698820114737E-004   56867.495446193607     
   5.5256785538817480E-004   76337.592910408581     
   5.5580872257520212E-004   80749.992177259192     
   5.5904958976222955E-004   69610.998223881063     
   5.6229045694925698E-004   72665.736177854560     
   5.6553132413628441E-004   15829.096670589974     
   5.6877219132331184E-004   0.0000000000000000     
   5.7201305851033927E-004   0.0000000000000000     
   5.7525392569736670E-004   0.0000000000000000     
   5.7849479288439414E-004   0.0000000000000000     
   5.8173566007142146E-004   0.0000000000000000     
   5.8497652725844889E-004   23018.530441052866     
   5.8821739444547632E-004   168596.85030819420     
   5.9145826163250375E-004   283967.20596381981     
   5.9469912881953118E-004   181957.47186446216     
   5.9793999600655861E-004   190936.55009280849     
   6.0118086319358604E-004   156871.59351516460     
   6.0442173038061347E-004   106329.56554942115     
   6.0766259756764090E-004   87507.442802715726     
   6.1090346475466822E-004   53596.765919716934     
   6.1414433194169565E-004   43630.297645641760     
   6.1738519912872309E-004   52701.943690775210     
   6.2062606631575052E-004   71061.227353545240     
   6.2386693350277795E-004   60477.640300889580     
   6.2710780068980538E-004   50788.875477175628     
   6.3034866787683281E-004   99325.267412532412     
   6.3358953506386024E-004   61279.894713044232     
   6.3683040225088756E-004   73437.134651080196     
   6.4007126943791499E-004   85872.078039477390     
   6.4331213662494242E-004   0.0000000000000000     
   6.4655300381196985E-004   0.0000000000000000     
   6.4979387099899728E-004   0.0000000000000000     
   6.5303473818602471E-004   98924.140206455093     
   6.5627560537305214E-004   250797.07161511760     
   6.5951647256007957E-004   248143.46086722144     
   6.6275733974710700E-004   21383.165677814530     
   6.6599820693413433E-004   94203.181550314213     
   6.6923907412116176E-004   207506.18929769509     
   6.7247994130818919E-004   65229.454895959469     
   6.7572080849521662E-004   198588.82294720676     
   6.7896167568224405E-004   165233.55296493042     
   6.8220254286927148E-004   41285.246287035850     
   6.8544341005629891E-004   78219.805185079123     
   6.8868427724332634E-004   181494.63278052679     
   6.9192514443035366E-004   114660.66906025799     
   6.9516601161738109E-004   64303.776728088706     
   6.9840687880440852E-004   21383.165677814526     
   7.0164774599143595E-004   0.0000000000000000     
   7.0488861317846339E-004   0.0000000000000000     
   7.0812948036549082E-004   0.0000000000000000     
   7.1137034755251825E-004   0.0000000000000000     
   7.1461121473954568E-004   0.0000000000000000     
   7.1785208192657311E-004   0.0000000000000000     
   7.2109294911360043E-004   0.0000000000000000     
   7.2433381630062786E-004   0.0000000000000000     
   7.2757468348765529E-004   0.0000000000000000     
   7.3081555067468272E-004   0.0000000000000000     
   7.3405641786171015E-004   0.0000000000000000     
   7.3729728504873758E-004   0.0000000000000000     
   7.4053815223576501E-004   0.0000000000000000     
   7.4377901942279244E-004   0.0000000000000000     
   7.4701988660981977E-004   0.0000000000000000     
   7.5026075379684720E-004   0.0000000000000000     
   7.5350162098387463E-004   0.0000000000000000     
   7.5674248817090206E-004   0.0000000000000000     
   7.5998335535792949E-004   0.0000000000000000     
   7.6322422254495692E-004   0.0000000000000000     
   7.6646508973198435E-004   0.0000000000000000     
   7.6970595691901178E-004   0.0000000000000000     
   7.7294682410603921E-004   0.0000000000000000     
   7.7618769129306653E-004   50048.332942879031     
   7.7942855848009396E-004   70876.091719971097     
   7.8266942566712139E-004   87538.298741644743     
   7.8591029285414882E-004   122775.78099859165     
   7.8915116004117626E-004   130026.92664691257     
   7.9239202722820369E-004   113364.71962523894     
   7.9563289441523112E-004   95005.435962468866     
   7.9887376160225855E-004   102873.70038937032     
   8.0211462878928587E-004   112716.74490772939     
   8.0535549597631330E-004   61773.589735908638     
   8.0859636316334073E-004   131446.29983764776     
   8.1183723035036816E-004   140548.80182171019     
   8.1507809753739559E-004   112716.74490772941     
   8.1831896472442302E-004   62205.572880914988     
   8.2155983191145045E-004   129471.51974619013     
   8.2480069909847788E-004   144251.51449319324     
   8.2804156628550531E-004   102349.14942757689     
   8.3128243347253264E-004   81367.110955839700     
   8.3452330065956007E-004   0.0000000000000000     
   8.3776416784658750E-004   0.0000000000000000     
   8.4100503503361493E-004   0.0000000000000000     
   8.4424590222064236E-004   0.0000000000000000     
